timestamp,sensor_id,sensor_type,value
2025-09-29 21:15:00,SalaC_TEMP_1,temperature,22.2
2025-09-29 21:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 21:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 21:30:00,SalaA_TEMP_1,temperature,21.99
2025-09-29 21:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 21:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 21:30:00,SalaB_TEMP_1,temperature,22.8
2025-09-29 21:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 21:30:00,SalaB_OCC_1,occupancy,1.0
2025-09-29 21:30:00,SalaC_TEMP_1,temperature,22.91
2025-09-29 21:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 21:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 21:45:00,SalaA_TEMP_1,temperature,22.36
2025-09-29 21:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 21:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 21:45:00,SalaB_TEMP_1,temperature,22.3
2025-09-29 21:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 21:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 21:45:00,SalaC_TEMP_1,temperature,21.96
2025-09-29 21:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 21:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 22:00:00,SalaA_TEMP_1,temperature,19.68
2025-09-29 22:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 22:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 22:00:00,SalaB_TEMP_1,temperature,19.69
2025-09-29 22:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 22:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 22:00:00,SalaC_TEMP_1,temperature,20.15
2025-09-29 22:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 22:00:00,SalaC_OCC_1,occupancy,1.0
2025-09-29 22:15:00,SalaA_TEMP_1,temperature,20.27
2025-09-29 22:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 22:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 22:15:00,SalaB_TEMP_1,temperature,19.96
2025-09-29 22:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 22:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 22:15:00,SalaC_TEMP_1,temperature,19.55
2025-09-29 22:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 22:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 22:30:00,SalaA_TEMP_1,temperature,20.28
2025-09-29 22:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 22:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 22:30:00,SalaB_TEMP_1,temperature,21.32
2025-09-29 22:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 22:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 22:30:00,SalaC_TEMP_1,temperature,19.81
2025-09-29 22:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 22:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 22:45:00,SalaA_TEMP_1,temperature,19.73
2025-09-29 22:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 22:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 22:45:00,SalaB_TEMP_1,temperature,20.0
2025-09-29 22:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 22:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 22:45:00,SalaC_TEMP_1,temperature,20.08
2025-09-29 22:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 22:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 23:00:00,SalaA_TEMP_1,temperature,21.09
2025-09-29 23:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 23:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 23:00:00,SalaB_TEMP_1,temperature,21.24
2025-09-29 23:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 23:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 23:00:00,SalaC_TEMP_1,temperature,19.85
2025-09-29 23:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 23:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 23:15:00,SalaA_TEMP_1,temperature,21.21
2025-09-29 23:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 23:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 23:15:00,SalaB_TEMP_1,temperature,20.29
2025-09-29 23:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 23:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 23:15:00,SalaC_TEMP_1,temperature,19.34
2025-09-29 23:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 23:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 23:30:00,SalaA_TEMP_1,temperature,20.51
2025-09-29 23:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 23:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 23:30:00,SalaB_TEMP_1,temperature,19.15
2025-09-29 23:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 23:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 23:30:00,SalaC_TEMP_1,temperature,19.69
2025-09-29 23:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 23:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-29 23:45:00,SalaA_TEMP_1,temperature,20.88
2025-09-29 23:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-29 23:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-29 23:45:00,SalaB_TEMP_1,temperature,19.7
2025-09-29 23:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-29 23:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-29 23:45:00,SalaC_TEMP_1,temperature,20.76
2025-09-29 23:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-29 23:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 00:00:00,SalaA_TEMP_1,temperature,19.51
2025-09-30 00:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 00:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 00:00:00,SalaB_TEMP_1,temperature,19.29
2025-09-30 00:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 00:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 00:00:00,SalaC_TEMP_1,temperature,19.1
2025-09-30 00:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 00:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 00:15:00,SalaA_TEMP_1,temperature,19.33
2025-09-30 00:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 00:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 00:15:00,SalaB_TEMP_1,temperature,21.83
2025-09-30 00:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 00:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 00:15:00,SalaC_TEMP_1,temperature,20.02
2025-09-30 00:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 00:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 00:30:00,SalaA_TEMP_1,temperature,20.44
2025-09-30 00:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 00:30:00,SalaA_OCC_1,occupancy,1.0
2025-09-30 00:30:00,SalaB_TEMP_1,temperature,20.15
2025-09-30 00:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 00:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 00:30:00,SalaC_TEMP_1,temperature,19.21
2025-09-30 00:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 00:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 00:45:00,SalaA_TEMP_1,temperature,19.38
2025-09-30 00:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 00:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 00:45:00,SalaB_TEMP_1,temperature,20.21
2025-09-30 00:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 00:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 00:45:00,SalaC_TEMP_1,temperature,20.62
2025-09-30 00:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 00:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 01:00:00,SalaA_TEMP_1,temperature,20.21
2025-09-30 01:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 01:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 01:00:00,SalaB_TEMP_1,temperature,20.15
2025-09-30 01:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 01:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 01:00:00,SalaC_TEMP_1,temperature,19.63
2025-09-30 01:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 01:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 01:15:00,SalaA_TEMP_1,temperature,20.18
2025-09-30 01:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 01:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 01:15:00,SalaB_TEMP_1,temperature,21.05
2025-09-30 01:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 01:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 01:15:00,SalaC_TEMP_1,temperature,19.56
2025-09-30 01:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 01:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 01:30:00,SalaA_TEMP_1,temperature,20.36
2025-09-30 01:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 01:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 01:30:00,SalaB_TEMP_1,temperature,19.47
2025-09-30 01:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 01:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 01:30:00,SalaC_TEMP_1,temperature,19.26
2025-09-30 01:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 01:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 01:45:00,SalaA_TEMP_1,temperature,20.72
2025-09-30 01:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 01:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 01:45:00,SalaB_TEMP_1,temperature,21.02
2025-09-30 01:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 01:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 01:45:00,SalaC_TEMP_1,temperature,20.38
2025-09-30 01:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 01:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 02:00:00,SalaA_TEMP_1,temperature,19.95
2025-09-30 02:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 02:00:00,SalaA_OCC_1,occupancy,1.0
2025-09-30 02:00:00,SalaB_TEMP_1,temperature,20.57
2025-09-30 02:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 02:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 02:00:00,SalaC_TEMP_1,temperature,19.78
2025-09-30 02:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 02:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 02:15:00,SalaA_TEMP_1,temperature,20.41
2025-09-30 02:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 02:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 02:15:00,SalaB_TEMP_1,temperature,20.53
2025-09-30 02:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 02:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 02:15:00,SalaC_TEMP_1,temperature,20.25
2025-09-30 02:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 02:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 02:30:00,SalaA_TEMP_1,temperature,19.36
2025-09-30 02:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 02:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 02:30:00,SalaB_TEMP_1,temperature,20.35
2025-09-30 02:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 02:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 02:30:00,SalaC_TEMP_1,temperature,19.65
2025-09-30 02:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 02:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 02:45:00,SalaA_TEMP_1,temperature,19.52
2025-09-30 02:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 02:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 02:45:00,SalaB_TEMP_1,temperature,20.52
2025-09-30 02:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 02:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 02:45:00,SalaC_TEMP_1,temperature,20.29
2025-09-30 02:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 02:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 03:00:00,SalaA_TEMP_1,temperature,20.51
2025-09-30 03:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 03:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 03:00:00,SalaB_TEMP_1,temperature,18.71
2025-09-30 03:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 03:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 03:00:00,SalaC_TEMP_1,temperature,20.53
2025-09-30 03:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 03:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 03:15:00,SalaA_TEMP_1,temperature,20.14
2025-09-30 03:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 03:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 03:15:00,SalaB_TEMP_1,temperature,19.8
2025-09-30 03:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 03:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 03:15:00,SalaC_TEMP_1,temperature,19.83
2025-09-30 03:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 03:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 03:30:00,SalaA_TEMP_1,temperature,20.67
2025-09-30 03:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 03:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 03:30:00,SalaB_TEMP_1,temperature,20.13
2025-09-30 03:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 03:30:00,SalaB_OCC_1,occupancy,1.0
2025-09-30 03:30:00,SalaC_TEMP_1,temperature,19.6
2025-09-30 03:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 03:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 03:45:00,SalaA_TEMP_1,temperature,18.86
2025-09-30 03:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 03:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 03:45:00,SalaB_TEMP_1,temperature,20.65
2025-09-30 03:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 03:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 03:45:00,SalaC_TEMP_1,temperature,20.03
2025-09-30 03:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 03:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 04:00:00,SalaA_TEMP_1,temperature,20.24
2025-09-30 04:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 04:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 04:00:00,SalaB_TEMP_1,temperature,21.52
2025-09-30 04:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 04:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 04:00:00,SalaC_TEMP_1,temperature,18.81
2025-09-30 04:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 04:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 04:15:00,SalaA_TEMP_1,temperature,19.75
2025-09-30 04:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 04:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 04:15:00,SalaB_TEMP_1,temperature,20.13
2025-09-30 04:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 04:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 04:15:00,SalaC_TEMP_1,temperature,18.62
2025-09-30 04:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 04:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 04:30:00,SalaA_TEMP_1,temperature,19.58
2025-09-30 04:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 04:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 04:30:00,SalaB_TEMP_1,temperature,20.43
2025-09-30 04:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 04:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 04:30:00,SalaC_TEMP_1,temperature,19.41
2025-09-30 04:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 04:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 04:45:00,SalaA_TEMP_1,temperature,19.81
2025-09-30 04:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 04:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 04:45:00,SalaB_TEMP_1,temperature,19.82
2025-09-30 04:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 04:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 04:45:00,SalaC_TEMP_1,temperature,19.26
2025-09-30 04:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 04:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 05:00:00,SalaA_TEMP_1,temperature,19.97
2025-09-30 05:00:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 05:00:00,SalaA_OCC_1,occupancy,1.0
2025-09-30 05:00:00,SalaB_TEMP_1,temperature,20.3
2025-09-30 05:00:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 05:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 05:00:00,SalaC_TEMP_1,temperature,20.83
2025-09-30 05:00:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 05:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 05:15:00,SalaA_TEMP_1,temperature,21.02
2025-09-30 05:15:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 05:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 05:15:00,SalaB_TEMP_1,temperature,21.45
2025-09-30 05:15:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 05:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 05:15:00,SalaC_TEMP_1,temperature,19.51
2025-09-30 05:15:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 05:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 05:30:00,SalaA_TEMP_1,temperature,19.28
2025-09-30 05:30:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 05:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 05:30:00,SalaB_TEMP_1,temperature,20.6
2025-09-30 05:30:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 05:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 05:30:00,SalaC_TEMP_1,temperature,20.54
2025-09-30 05:30:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 05:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 05:45:00,SalaA_TEMP_1,temperature,19.8
2025-09-30 05:45:00,SalaA_LUX_1,luminosity,0.0
2025-09-30 05:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 05:45:00,SalaB_TEMP_1,temperature,20.26
2025-09-30 05:45:00,SalaB_LUX_1,luminosity,0.0
2025-09-30 05:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 05:45:00,SalaC_TEMP_1,temperature,20.68
2025-09-30 05:45:00,SalaC_LUX_1,luminosity,0.0
2025-09-30 05:45:00,SalaC_OCC_1,occupancy,1.0
2025-09-30 06:00:00,SalaA_TEMP_1,temperature,21.21
2025-09-30 06:00:00,SalaA_LUX_1,luminosity,26.2
2025-09-30 06:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 06:00:00,SalaB_TEMP_1,temperature,23.03
2025-09-30 06:00:00,SalaB_LUX_1,luminosity,269.6
2025-09-30 06:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 06:00:00,SalaC_TEMP_1,temperature,21.0
2025-09-30 06:00:00,SalaC_LUX_1,luminosity,86.2
2025-09-30 06:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 06:15:00,SalaA_TEMP_1,temperature,21.79
2025-09-30 06:15:00,SalaA_LUX_1,luminosity,60.5
2025-09-30 06:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 06:15:00,SalaB_TEMP_1,temperature,21.82
2025-09-30 06:15:00,SalaB_LUX_1,luminosity,84.7
2025-09-30 06:15:00,SalaB_OCC_1,occupancy,1.0
2025-09-30 06:15:00,SalaC_TEMP_1,temperature,20.46
2025-09-30 06:15:00,SalaC_LUX_1,luminosity,60.2
2025-09-30 06:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 06:30:00,SalaA_TEMP_1,temperature,22.25
2025-09-30 06:30:00,SalaA_LUX_1,luminosity,41.3
2025-09-30 06:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 06:30:00,SalaB_TEMP_1,temperature,21.69
2025-09-30 06:30:00,SalaB_LUX_1,luminosity,36.4
2025-09-30 06:30:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 06:30:00,SalaC_TEMP_1,temperature,21.88
2025-09-30 06:30:00,SalaC_LUX_1,luminosity,88.3
2025-09-30 06:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 06:45:00,SalaA_TEMP_1,temperature,21.13
2025-09-30 06:45:00,SalaA_LUX_1,luminosity,31.3
2025-09-30 06:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 06:45:00,SalaB_TEMP_1,temperature,21.94
2025-09-30 06:45:00,SalaB_LUX_1,luminosity,69.5
2025-09-30 06:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 06:45:00,SalaC_TEMP_1,temperature,20.31
2025-09-30 06:45:00,SalaC_LUX_1,luminosity,147.5
2025-09-30 06:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 07:00:00,SalaA_TEMP_1,temperature,20.58
2025-09-30 07:00:00,SalaA_LUX_1,luminosity,222.1
2025-09-30 07:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 07:00:00,SalaB_TEMP_1,temperature,20.99
2025-09-30 07:00:00,SalaB_LUX_1,luminosity,187.0
2025-09-30 07:00:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 07:00:00,SalaC_TEMP_1,temperature,20.76
2025-09-30 07:00:00,SalaC_LUX_1,luminosity,190.4
2025-09-30 07:00:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 07:15:00,SalaA_TEMP_1,temperature,21.52
2025-09-30 07:15:00,SalaA_LUX_1,luminosity,220.8
2025-09-30 07:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 07:15:00,SalaB_TEMP_1,temperature,20.19
2025-09-30 07:15:00,SalaB_LUX_1,luminosity,316.2
2025-09-30 07:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 07:15:00,SalaC_TEMP_1,temperature,22.25
2025-09-30 07:15:00,SalaC_LUX_1,luminosity,254.5
2025-09-30 07:15:00,SalaC_OCC_1,occupancy,1.0
2025-09-30 07:30:00,SalaA_TEMP_1,temperature,22.61
2025-09-30 07:30:00,SalaA_LUX_1,luminosity,227.3
2025-09-30 07:30:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 07:30:00,SalaB_TEMP_1,temperature,21.05
2025-09-30 07:30:00,SalaB_LUX_1,luminosity,291.9
2025-09-30 07:30:00,SalaB_OCC_1,occupancy,1.0
2025-09-30 07:30:00,SalaC_TEMP_1,temperature,20.87
2025-09-30 07:30:00,SalaC_LUX_1,luminosity,378.3
2025-09-30 07:30:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 07:45:00,SalaA_TEMP_1,temperature,21.92
2025-09-30 07:45:00,SalaA_LUX_1,luminosity,270.1
2025-09-30 07:45:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 07:45:00,SalaB_TEMP_1,temperature,20.99
2025-09-30 07:45:00,SalaB_LUX_1,luminosity,237.5
2025-09-30 07:45:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 07:45:00,SalaC_TEMP_1,temperature,20.98
2025-09-30 07:45:00,SalaC_LUX_1,luminosity,325.5
2025-09-30 07:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 08:00:00,SalaA_TEMP_1,temperature,21.4
2025-09-30 08:00:00,SalaA_LUX_1,luminosity,457.2
2025-09-30 08:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 08:00:00,SalaB_TEMP_1,temperature,20.98
2025-09-30 08:00:00,SalaB_LUX_1,luminosity,390.1
2025-09-30 08:00:00,SalaB_OCC_1,occupancy,1.0
2025-09-30 08:00:00,SalaC_TEMP_1,temperature,20.51
2025-09-30 08:00:00,SalaC_LUX_1,luminosity,441.4
2025-09-30 08:00:00,SalaC_OCC_1,occupancy,1.0
2025-09-30 08:15:00,SalaA_TEMP_1,temperature,21.18
2025-09-30 08:15:00,SalaA_LUX_1,luminosity,418.0
2025-09-30 08:15:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 08:15:00,SalaB_TEMP_1,temperature,21.81
2025-09-30 08:15:00,SalaB_LUX_1,luminosity,479.5
2025-09-30 08:15:00,SalaB_OCC_1,occupancy,0.0
2025-09-30 08:15:00,SalaC_TEMP_1,temperature,21.76
2025-09-30 08:15:00,SalaC_LUX_1,luminosity,406.7
2025-09-30 08:15:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 08:30:00,SalaA_TEMP_1,temperature,21.53
2025-09-30 08:30:00,SalaA_LUX_1,luminosity,443.5
2025-09-30 08:30:00,SalaA_OCC_1,occupancy,1.0
2025-09-30 08:30:00,SalaB_TEMP_1,temperature,21.01
2025-09-30 08:30:00,SalaB_LUX_1,luminosity,394.8
2025-09-30 08:30:00,SalaB_OCC_1,occupancy,1.0
2025-09-30 08:30:00,SalaC_TEMP_1,temperature,21.85
2025-09-30 08:30:00,SalaC_LUX_1,luminosity,297.1
2025-09-30 08:30:00,SalaC_OCC_1,occupancy,1.0
2025-09-30 08:45:00,SalaA_TEMP_1,temperature,19.22
2025-09-30 08:45:00,SalaA_LUX_1,luminosity,404.3
2025-09-30 08:45:00,SalaA_OCC_1,occupancy,1.0
2025-09-30 08:45:00,SalaB_TEMP_1,temperature,21.73
2025-09-30 08:45:00,SalaB_LUX_1,luminosity,499.7
2025-09-30 08:45:00,SalaB_OCC_1,occupancy,1.0
2025-09-30 08:45:00,SalaC_TEMP_1,temperature,21.85
2025-09-30 08:45:00,SalaC_LUX_1,luminosity,488.4
2025-09-30 08:45:00,SalaC_OCC_1,occupancy,0.0
2025-09-30 09:00:00,SalaA_TEMP_1,temperature,22.72
2025-09-30 09:00:00,SalaA_LUX_1,luminosity,424.4
2025-09-30 09:00:00,SalaA_OCC_1,occupancy,0.0
2025-09-30 09:00:00,SalaB_TEMP_1,temperature,23.39
2025-09-30 09:00:00,SalaB_LUX_1,luminosity,493.0
2025-09-30 09:00:00,SalaB_OCC_1,occupancy,0.0
